ciudad;vulnerabilidad;nivel_de_urgencia_x;patron_social;impacto_social;n_reportes;id;nombre;edad;genero;comentario;categoria_del_problema;nivel_de_urgencia_y;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
medellin;0.48;0.5;Estable;0.49;1010;8240;carlos;35.0;f;las basuras no se recogen a tiempo;salud;no urgente;2023 08 19;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;8244;carlos;;f;la contaminacion del rio esta aumentando;educacion;no urgente;2023 12 13;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;8253;carlos;71.0;f;falta agua potable en varias casas;medio ambiente;no urgente;2023 09 01;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8263;jorge;65.0;f;falta agua potable en varias casas;salud;no urgente;2024 01 20;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8299;camilo;54.0;m;las calles estan muy oscuras y peligrosas;educacion;urgente;2024 08 20;0;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;8311;juan;59.0;otro;necesitamos mas acceso a internet en la zona;salud;urgente;2023 05 27;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8315;ana;;m;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 09 05;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;8316;camilo;23.0;otro;las basuras no se recogen a tiempo;salud;no urgente;2024 10 15;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;8326;jorge;;f;necesitamos mas acceso a internet en la zona;salud;no urgente;2023 06 25;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8333;jorge;20.0;otro;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 03 24;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8355;juan;61.0;m;necesitamos mas acceso a internet en la zona;salud;urgente;2023 04 23;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8368;carlos;24.0;m;faltan medicos en el centro de salud;salud;no urgente;2024 11 22;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
medellin;0.48;0.5;Estable;0.49;1010;8369;jorge;35.0;f;necesitamos mas acceso a internet en la zona;salud;urgente;2023 07 09;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8385;pedro;47.0;m;no hay suficientes escuelas publicas;educacion;no urgente;2023 09 24;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;8389;pedro;69.0;f;queremos mas presencia policial;seguridad;no urgente;2023 03 03;0;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8393;pedro;30.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2024 06 02;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;8417;maria;21.0;otro;queremos mas presencia policial;salud;urgente;2023 06 08;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8423;pedro;62.0;m;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2024 07 11;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;8445;ana;19.0;m;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 01 08;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;8454;juan;59.0;otro;las calles estan muy oscuras y peligrosas;educacion;no urgente;2023 06 03;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;8463;sofia;;f;hay problemas con la recoleccion de basura;seguridad;urgente;2024 02 11;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;8465;carlos;38.0;;falta agua potable en varias casas;medio ambiente;no urgente;2023 03 18;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8474;pedro;33.0;f;falta agua potable en varias casas;educacion;urgente;2024 10 12;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8485;jorge;48.0;f;no hay suficientes escuelas publicas;medio ambiente;urgente;2023 12 25;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;8491;jorge;33.0;otro;queremos mas presencia policial;educacion;no urgente;2023 05 29;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8498;valentina;45.0;m;las basuras no se recogen a tiempo;medio ambiente;no urgente;2023 04 04;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;8507;maria;48.0;otro;necesitamos mas acceso a internet en la zona;salud;no urgente;2024 10 18;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8513;pedro;75.0;f;necesitamos mas acceso a internet en la zona;seguridad;urgente;2023 02 25;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8524;pedro;17.0;otro;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2023 11 06;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8541;carlos;29.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 09 21;0;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;8551;camilo;44.0;;las basuras no se recogen a tiempo;seguridad;no urgente;2024 06 28;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;8558;jorge;45.0;otro;queremos mas presencia policial;educacion;urgente;2024 03 30;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8559;valentina;57.0;otro;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 12 10;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
medellin;0.48;0.5;Estable;0.49;1010;8575;ana;76.0;f;hay problemas con la recoleccion de basura;salud;urgente;2024 07 24;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;8594;jorge;25.0;otro;;salud;urgente;2024 08 09;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
medellin;0.48;0.5;Estable;0.49;1010;8607;jorge;25.0;m;no hay suficientes escuelas publicas;salud;urgente;2023 05 06;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;8632;juan;;otro;las calles estan muy oscuras y peligrosas;educacion;no urgente;2024 03 10;0;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;8650;ana;37.0;f;la contaminacion del rio esta aumentando;educacion;urgente;2023 01 05;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;8654;maria;27.0;f;no tenemos centros culturales ni bibliotecas;salud;no urgente;2024 01 07;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;8667;sofia;74.0;m;queremos mas presencia policial;seguridad;no urgente;2023 11 24;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8670;laura;38.0;otro;faltan medicos en el centro de salud;seguridad;urgente;2024 04 29;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
medellin;0.48;0.5;Estable;0.49;1010;8671;maria;40.0;m;falta agua potable en varias casas;salud;no urgente;2024 03 07;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8701;juan;;otro;hay problemas con la recoleccion de basura;seguridad;urgente;2023 05 02;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;8706;camilo;25.0;;queremos mas presencia policial;educacion;urgente;2023 03 01;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8707;juan;28.0;m;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2023 11 17;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8719;carlos;50.0;f;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 05 01;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8720;valentina;61.0;otro;faltan medicos en el centro de salud;seguridad;urgente;2024 02 24;1;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
medellin;0.48;0.5;Estable;0.49;1010;8736;camilo;68.0;otro;no hay suficientes escuelas publicas;medio ambiente;no urgente;2024 10 21;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;8760;valentina;39.0;;hay problemas con la recoleccion de basura;seguridad;urgente;2024 02 21;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
medellin;0.48;0.5;Estable;0.49;1010;8763;sofia;32.0;f;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2023 05 17;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;8764;maria;54.0;m;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2023 12 17;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;8767;carlos;36.0;m;las basuras no se recogen a tiempo;seguridad;no urgente;2024 05 30;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;8780;pedro;21.0;otro;las basuras no se recogen a tiempo;salud;no urgente;2024 02 06;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;8782;sofia;38.0;otro;la contaminacion del rio esta aumentando;salud;no urgente;2024 06 01;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;8796;camilo;74.0;m;las basuras no se recogen a tiempo;salud;urgente;2023 09 24;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;8816;carlos;20.0;f;queremos mas presencia policial;medio ambiente;no urgente;2023 05 31;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8819;valentina;62.0;otro;las basuras no se recogen a tiempo;seguridad;no urgente;2023 12 01;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;8848;sofia;78.0;f;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 02 04;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;8878;ana;74.0;f;no hay suficientes escuelas publicas;medio ambiente;urgente;2024 06 28;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;8880;valentina;77.0;otro;falta agua potable en varias casas;salud;urgente;2024 03 03;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8885;camilo;45.0;f;falta agua potable en varias casas;seguridad;urgente;2023 01 30;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8887;carlos;24.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 11 23;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;8888;juan;56.0;f;falta agua potable en varias casas;educacion;urgente;2024 04 30;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8890;camilo;17.0;m;queremos mas presencia policial;salud;no urgente;2023 02 21;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;8897;sofia;15.0;m;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 01 07;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8899;jorge;;otro;hay problemas con la recoleccion de basura;educacion;urgente;2023 05 04;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;8926;maria;61.0;f;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 05 08;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;8934;laura;54.0;f;falta agua potable en varias casas;seguridad;urgente;2024 07 10;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;8941;juan;76.0;f;hay problemas con la recoleccion de basura;salud;urgente;2023 07 27;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;8953;pedro;47.0;otro;faltan medicos en el centro de salud;seguridad;urgente;2024 01 04;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;8966;camilo;37.0;m;necesitamos mas acceso a internet en la zona;educacion;urgente;2023 09 21;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;8967;sofia;53.0;f;las basuras no se recogen a tiempo;educacion;no urgente;2023 04 27;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;8971;maria;16.0;;la contaminacion del rio esta aumentando;educacion;no urgente;2024 06 24;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
medellin;0.48;0.5;Estable;0.49;1010;8980;valentina;42.0;m;las basuras no se recogen a tiempo;educacion;no urgente;2023 07 24;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;8988;jorge;19.0;f;no hay suficientes escuelas publicas;salud;urgente;2023 12 24;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;8992;valentina;20.0;otro;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2023 09 03;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;9011;valentina;66.0;otro;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2023 07 20;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;9022;maria;30.0;otro;queremos mas presencia policial;medio ambiente;urgente;2024 08 23;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9049;ana;51.0;m;hay problemas con la recoleccion de basura;seguridad;no urgente;2024 05 06;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;9055;pedro;30.0;f;faltan medicos en el centro de salud;salud;no urgente;2023 01 14;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;9059;maria;25.0;f;no hay suficientes escuelas publicas;salud;urgente;2023 11 30;0;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9061;carlos;18.0;m;falta agua potable en varias casas;salud;no urgente;2024 01 23;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9067;valentina;33.0;f;las basuras no se recogen a tiempo;educacion;urgente;2024 10 13;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9079;sofia;42.0;f;queremos mas presencia policial;salud;no urgente;2023 12 30;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9095;ana;69.0;otro;;educacion;urgente;2023 04 09;1;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
medellin;0.48;0.5;Estable;0.49;1010;9122;juan;56.0;f;queremos mas presencia policial;seguridad;urgente;2023 11 06;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9138;valentina;44.0;otro;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 01 15;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9141;ana;76.0;m;las basuras no se recogen a tiempo;medio ambiente;urgente;2023 01 18;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9144;juan;30.0;otro;las basuras no se recogen a tiempo;salud;no urgente;2023 11 03;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;9149;pedro;22.0;otro;;medio ambiente;no urgente;2024 02 29;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
medellin;0.48;0.5;Estable;0.49;1010;9155;jorge;56.0;f;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2024 02 15;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;9156;jorge;56.0;f;no hay suficientes escuelas publicas;seguridad;urgente;2024 08 30;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9163;sofia;23.0;otro;falta agua potable en varias casas;educacion;no urgente;2024 04 24;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9165;ana;24.0;f;faltan medicos en el centro de salud;salud;no urgente;2023 01 04;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;9171;valentina;15.0;m;falta agua potable en varias casas;salud;urgente;2023 08 13;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9180;ana;56.0;f;las calles estan muy oscuras y peligrosas;educacion;urgente;2023 06 17;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;9182;carlos;76.0;f;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2023 12 18;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
medellin;0.48;0.5;Estable;0.49;1010;9186;maria;64.0;f;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 04 25;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;9194;carlos;29.0;otro;las calles estan muy oscuras y peligrosas;salud;no urgente;2024 03 12;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;9200;maria;60.0;m;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2023 09 26;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
medellin;0.48;0.5;Estable;0.49;1010;9212;juan;41.0;f;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2023 01 12;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
medellin;0.48;0.5;Estable;0.49;1010;9222;laura;;m;no tenemos centros culturales ni bibliotecas;salud;urgente;2024 01 17;0;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;9223;valentina;69.0;m;hay problemas con la recoleccion de basura;medio ambiente;urgente;2024 09 21;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;9225;carlos;;m;no hay suficientes escuelas publicas;seguridad;no urgente;2023 02 07;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9238;ana;51.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 11 29;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;9244;juan;46.0;m;queremos mas presencia policial;seguridad;urgente;2024 02 10;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9245;ana;;f;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 04 09;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9255;juan;35.0;m;las calles estan muy oscuras y peligrosas;educacion;urgente;2024 02 20;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
