id;nombre;edad;genero;ciudad;comentario;categoria_del_problema;nivel_de_urgencia;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
8829;laura;36.0;f;cucuta;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 05 04;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8830;carlos;79.0;m;manizales;las basuras no se recogen a tiempo;seguridad;urgente;2023 05 19;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8831;laura;51.0;otro;barranquilla;queremos mas presencia policial;educacion;no urgente;2023 04 18;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8832;carlos;62.0;f;cartagena;falta agua potable en varias casas;educacion;no urgente;2024 11 09;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8833;camilo;37.0;f;cartagena;queremos mas presencia policial;salud;urgente;2023 08 07;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8834;ana;79.0;otro;bucaramanga;falta agua potable en varias casas;medio ambiente;no urgente;2024 01 27;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8835;maria;57.0;f;pereira;no hay suficientes escuelas publicas;salud;urgente;2024 06 19;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8836;pedro;60.0;otro;bucaramanga;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 12 18;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8837;laura;;f;pereira;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 07 12;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
8838;laura;73.0;otro;cucuta;falta agua potable en varias casas;seguridad;no urgente;2023 02 03;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8839;ana;55.0;m;cali;;medio ambiente;no urgente;2023 06 06;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
8840;valentina;53.0;f;cartagena;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2024 07 09;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8841;valentina;33.0;otro;cartagena;no hay suficientes escuelas publicas;salud;urgente;2024 07 20;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8842;jorge;42.0;otro;bogota;faltan medicos en el centro de salud;seguridad;no urgente;2023 05 24;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
8843;ana;70.0;otro;pereira;hay problemas con la recoleccion de basura;salud;no urgente;2023 04 20;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
8844;valentina;;m;cali;;medio ambiente;no urgente;2023 04 01;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8845;laura;17.0;m;bucaramanga;la contaminacion del rio esta aumentando;educacion;urgente;2024 02 26;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8846;valentina;27.0;otro;barranquilla;;seguridad;urgente;2023 05 25;0;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8847;juan;54.0;f;cali;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 05 08;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8848;sofia;78.0;f;medellin;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 02 04;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8849;juan;55.0;otro;cali;la contaminacion del rio esta aumentando;medio ambiente;no urgente;2023 12 19;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8850;carlos;53.0;f;bucaramanga;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2023 05 04;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8851;sofia;42.0;;cali;queremos mas presencia policial;educacion;urgente;2023 07 03;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8852;juan;58.0;m;bogota;falta agua potable en varias casas;salud;no urgente;2023 12 03;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8853;ana;78.0;m;barranquilla;faltan medicos en el centro de salud;salud;no urgente;2023 09 29;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8854;laura;;f;cartagena;las basuras no se recogen a tiempo;educacion;no urgente;2024 10 15;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8855;juan;41.0;f;cucuta;falta agua potable en varias casas;salud;urgente;2024 02 08;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8856;carlos;65.0;f;manizales;faltan medicos en el centro de salud;medio ambiente;no urgente;2024 09 22;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
8857;ana;78.0;f;manizales;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2024 10 30;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8858;camilo;54.0;;pereira;falta agua potable en varias casas;seguridad;urgente;2023 09 22;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8859;carlos;65.0;f;cali;queremos mas presencia policial;seguridad;no urgente;2024 04 12;0;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8860;ana;46.0;f;cartagena;no hay suficientes escuelas publicas;educacion;no urgente;2023 02 17;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8861;sofia;25.0;otro;manizales;queremos mas presencia policial;seguridad;no urgente;2023 07 24;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8862;ana;28.0;otro;bogota;queremos mas presencia policial;medio ambiente;no urgente;2024 09 02;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8863;camilo;34.0;otro;barranquilla;las basuras no se recogen a tiempo;salud;no urgente;2024 01 01;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8864;maria;47.0;f;cucuta;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 07 29;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8865;jorge;21.0;otro;bucaramanga;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2023 04 10;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8866;carlos;59.0;m;cucuta;la contaminacion del rio esta aumentando;educacion;no urgente;2024 10 19;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8867;jorge;26.0;otro;santa marta;falta agua potable en varias casas;seguridad;urgente;2023 10 08;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8868;jorge;26.0;m;barranquilla;necesitamos mas acceso a internet en la zona;salud;no urgente;2023 11 05;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8869;sofia;43.0;;pereira;falta agua potable en varias casas;seguridad;no urgente;2023 01 12;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8870;juan;18.0;m;cucuta;las basuras no se recogen a tiempo;salud;no urgente;2023 06 24;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8871;valentina;73.0;m;cartagena;queremos mas presencia policial;educacion;urgente;2024 08 24;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8872;ana;23.0;f;cucuta;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2024 07 18;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
8873;juan;37.0;f;manizales;hay problemas con la recoleccion de basura;salud;urgente;2024 06 05;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
8874;ana;;m;cartagena;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2024 04 17;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8875;laura;41.0;m;bucaramanga;las calles estan muy oscuras y peligrosas;educacion;no urgente;2023 07 19;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8876;camilo;31.0;m;bogota;las calles estan muy oscuras y peligrosas;educacion;no urgente;2023 10 06;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8877;carlos;52.0;m;cucuta;falta agua potable en varias casas;salud;no urgente;2024 06 09;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8878;ana;74.0;f;medellin;no hay suficientes escuelas publicas;medio ambiente;urgente;2024 06 28;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8879;sofia;20.0;f;cartagena;las basuras no se recogen a tiempo;salud;urgente;2023 06 20;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8880;valentina;77.0;otro;medellin;falta agua potable en varias casas;salud;urgente;2024 03 03;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8881;jorge;52.0;f;barranquilla;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 11 08;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8882;maria;34.0;f;manizales;queremos mas presencia policial;medio ambiente;no urgente;2023 01 24;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8883;valentina;27.0;otro;cali;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 06 11;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8884;pedro;80.0;otro;pereira;la contaminacion del rio esta aumentando;educacion;no urgente;2023 12 04;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8885;camilo;45.0;f;medellin;falta agua potable en varias casas;seguridad;urgente;2023 01 30;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8886;pedro;36.0;otro;pereira;faltan medicos en el centro de salud;medio ambiente;urgente;2023 12 05;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
8887;carlos;24.0;otro;medellin;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 11 23;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
8888;juan;56.0;f;medellin;falta agua potable en varias casas;educacion;urgente;2024 04 30;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8889;ana;51.0;otro;santa marta;las basuras no se recogen a tiempo;educacion;no urgente;2023 07 29;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8890;camilo;17.0;m;medellin;queremos mas presencia policial;salud;no urgente;2023 02 21;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8891;laura;29.0;otro;barranquilla;la contaminacion del rio esta aumentando;salud;no urgente;2023 01 15;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8892;juan;60.0;m;manizales;la contaminacion del rio esta aumentando;educacion;urgente;2023 01 25;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8893;juan;69.0;f;barranquilla;queremos mas presencia policial;medio ambiente;urgente;2024 01 26;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8894;juan;75.0;otro;bogota;faltan medicos en el centro de salud;educacion;no urgente;2024 05 01;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
8895;maria;80.0;f;cartagena;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 06 09;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8896;ana;56.0;f;;;salud;no urgente;2023 04 27;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8897;sofia;15.0;m;medellin;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 01 07;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8898;carlos;37.0;otro;pereira;faltan medicos en el centro de salud;seguridad;no urgente;2024 11 30;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
8899;jorge;;otro;medellin;hay problemas con la recoleccion de basura;educacion;urgente;2023 05 04;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
8900;pedro;52.0;m;barranquilla;las basuras no se recogen a tiempo;seguridad;urgente;2024 11 17;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8901;juan;72.0;m;santa marta;faltan medicos en el centro de salud;educacion;urgente;2024 03 26;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8902;maria;39.0;otro;bogota;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2023 01 16;1;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
8903;pedro;;f;bogota;hay problemas con la recoleccion de basura;medio ambiente;urgente;2023 07 10;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
8904;laura;26.0;m;cucuta;;seguridad;no urgente;2024 06 11;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8905;laura;69.0;otro;cali;no hay suficientes escuelas publicas;seguridad;no urgente;2023 10 22;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8906;valentina;36.0;f;barranquilla;la contaminacion del rio esta aumentando;seguridad;urgente;2023 09 25;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8907;laura;52.0;;bucaramanga;;salud;urgente;2024 10 26;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
8908;carlos;56.0;m;manizales;queremos mas presencia policial;salud;urgente;2024 04 10;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8909;maria;19.0;;cali;las basuras no se recogen a tiempo;seguridad;no urgente;2023 01 23;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8910;jorge;77.0;m;cartagena;hay problemas con la recoleccion de basura;seguridad;urgente;2024 06 27;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
8911;valentina;35.0;m;;falta agua potable en varias casas;medio ambiente;urgente;2023 02 09;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8912;carlos;;m;cali;las calles estan muy oscuras y peligrosas;seguridad;urgente;2024 01 19;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8913;juan;50.0;f;santa marta;falta agua potable en varias casas;medio ambiente;urgente;2024 09 28;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8914;jorge;73.0;otro;bucaramanga;no hay suficientes escuelas publicas;educacion;urgente;2023 03 30;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8915;sofia;38.0;otro;cali;faltan medicos en el centro de salud;medio ambiente;no urgente;2024 10 24;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8916;jorge;39.0;f;bogota;no hay suficientes escuelas publicas;seguridad;no urgente;2024 05 18;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8917;laura;61.0;f;bucaramanga;no hay suficientes escuelas publicas;seguridad;urgente;2024 04 14;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8918;laura;43.0;otro;bucaramanga;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 01 12;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8919;laura;59.0;otro;santa marta;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 04 14;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8920;camilo;21.0;otro;cali;no hay suficientes escuelas publicas;medio ambiente;urgente;2023 07 04;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8921;carlos;32.0;otro;santa marta;la contaminacion del rio esta aumentando;seguridad;no urgente;2024 12 01;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8922;laura;21.0;f;pereira;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2023 09 10;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8923;maria;63.0;f;bucaramanga;no hay suficientes escuelas publicas;seguridad;urgente;2024 09 12;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8924;juan;39.0;f;barranquilla;las basuras no se recogen a tiempo;salud;no urgente;2023 07 20;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8925;sofia;51.0;m;bogota;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 12 02;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8926;maria;61.0;f;medellin;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 05 08;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8927;valentina;;m;cucuta;la contaminacion del rio esta aumentando;educacion;urgente;2024 09 18;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8928;sofia;43.0;f;cali;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 11 04;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8929;maria;19.0;m;bucaramanga;faltan medicos en el centro de salud;seguridad;no urgente;2024 10 03;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8930;juan;41.0;f;cali;la contaminacion del rio esta aumentando;medio ambiente;no urgente;2024 08 21;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8931;valentina;67.0;m;manizales;no hay suficientes escuelas publicas;salud;urgente;2024 07 02;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8932;carlos;69.0;f;santa marta;falta agua potable en varias casas;educacion;no urgente;2023 08 05;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8933;laura;26.0;f;santa marta;no hay suficientes escuelas publicas;medio ambiente;urgente;2024 07 29;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8934;laura;54.0;f;medellin;falta agua potable en varias casas;seguridad;urgente;2024 07 10;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8935;valentina;61.0;otro;cartagena;faltan medicos en el centro de salud;seguridad;urgente;2024 02 20;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8936;carlos;55.0;otro;barranquilla;falta agua potable en varias casas;salud;no urgente;2023 11 29;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8937;camilo;58.0;otro;bucaramanga;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 09 12;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8938;carlos;57.0;otro;cucuta;falta agua potable en varias casas;salud;urgente;2024 08 30;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8939;juan;25.0;f;cucuta;faltan medicos en el centro de salud;seguridad;no urgente;2024 07 16;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8940;juan;20.0;f;cali;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 11 11;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8941;juan;76.0;f;medellin;hay problemas con la recoleccion de basura;salud;urgente;2023 07 27;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
8942;valentina;66.0;m;barranquilla;las basuras no se recogen a tiempo;seguridad;no urgente;2023 05 05;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8943;pedro;19.0;f;cali;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2024 04 19;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
8944;laura;79.0;f;cucuta;no tenemos centros culturales ni bibliotecas;educacion;urgente;2024 11 08;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8945;juan;52.0;f;bucaramanga;la contaminacion del rio esta aumentando;salud;no urgente;2023 01 08;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8946;sofia;60.0;m;cucuta;las basuras no se recogen a tiempo;medio ambiente;urgente;2024 11 16;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8947;juan;38.0;m;bogota;las basuras no se recogen a tiempo;salud;no urgente;2023 08 26;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8948;jorge;;m;bogota;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 04 21;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8949;camilo;79.0;f;pereira;faltan medicos en el centro de salud;seguridad;no urgente;2023 03 01;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8950;carlos;39.0;otro;santa marta;;seguridad;no urgente;2024 01 27;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8951;carlos;;otro;bogota;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 06 10;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8952;carlos;46.0;f;manizales;;seguridad;urgente;2024 03 18;1;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8953;pedro;47.0;otro;medellin;faltan medicos en el centro de salud;seguridad;urgente;2024 01 04;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8954;ana;;m;cartagena;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 07 11;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8955;ana;80.0;otro;manizales;hay problemas con la recoleccion de basura;medio ambiente;urgente;2023 05 06;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
8956;carlos;51.0;f;bucaramanga;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2023 12 17;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8957;jorge;69.0;f;cucuta;queremos mas presencia policial;educacion;urgente;2024 05 20;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
